participant_id,plan_type,industry,region,age,tenure_years,annual_salary,contribution_rate,annual_contribution,account_balance,plan_funded_ratio,projected_balance_at_65,est_monthly_benefit,replacement_ratio,readiness
109821,Annuity,Education,Midwest,63,0,77094,0.02,1542,6643,1.038,10641,1963,0.306,Off Track
109822,401(k),Education,Southeast,58,4.1,81074,0.05,4054,36083,0.854,88284,2321,0.344,Off Track
109823,401(k),Healthcare,Southeast,43,22,57170,0.0572,3270,86018,0.798,451862,2935,0.616,At Risk
109824,Defined Benefit Pension,Education,Southeast,46,13.7,71625,0.0674,4828,60199,1.011,345131,5869,0.983,On Track
109825,Defined Benefit Pension,Education,Northeast,55,21.8,65958,0.0688,4538,128216,0.754,289430,5236,0.953,On Track
109826,Annuity,Public Sector,Southeast,61,20.1,80644,0.0313,2524,93095,1.053,128572,2445,0.364,Off Track
109827,401(k),Transportation,Southwest,30,9.5,118400,0.0664,7862,67527,0.86,1395119,6984,0.708,On Track
109828,401(k),Retail,Southeast,49,9.6,60043,0.0957,5746,76087,1.022,340802,2637,0.527,Off Track
109829,401(k),Transportation,West,48,19.7,49939,0.1141,5698,154486,0.952,576753,3171,0.762,On Track
109830,401(k),Retail,Midwest,41,18.1,69885,0.0775,5416,97729,1.15,670916,3984,0.684,At Risk
109831,Defined Benefit Pension,Education,Northeast,41,19.9,98884,0.0762,7535,140630,0.955,952297,10452,1.268,On Track
109832,401(k),Public Sector,Southwest,61,11.9,62524,0.0999,6246,97819,1.094,150818,2066,0.396,Off Track
109833,401(k),Construction,Southwest,54,13.1,79463,0.0862,6850,102142,0.804,296452,2975,0.449,Off Track
109834,Annuity,Transportation,Southeast,73,10,86318,0.0797,6880,97025,0.747,97025,2481,0.345,Off Track
109835,Defined Benefit Pension,Public Sector,Northeast,41,11.6,132273,0.0536,7090,72500,0.835,653830,10399,0.943,On Track
109836,Defined Benefit Pension,Education,Southwest,50,6.5,97831,0.0354,3463,8919,0.876,101980,5302,0.65,At Risk
109837,401(k),Public Sector,Northeast,52,11.4,47564,0.0721,3429,44385,0.873,159417,1720,0.434,Off Track
109838,Annuity,Healthcare,Southwest,59,10.7,28000,0.0811,2271,23753,0.862,49535,1165,0.499,Off Track
109839,Annuity,Public Sector,Northeast,64,8.3,76211,0.0514,3917,68167,0.902,76174,2159,0.34,Off Track
109840,401(k),Public Sector,Southwest,49,18.3,52256,0.0418,2184,33477,0.957,141112,1777,0.408,Off Track
109841,Defined Benefit Pension,Construction,Southwest,35,0.7,58398,0.0794,4637,500,0.707,369465,4933,1.014,On Track
109842,Defined Benefit Pension,Education,Southeast,39,14.7,44112,0.0487,2148,41827,0.844,317355,4366,1.188,On Track
109843,401(k),Manufacturing,Southeast,50,4.6,57853,0.02,1157,46182,0.81,137608,1905,0.395,Off Track
109844,Defined Benefit Pension,Healthcare,Northeast,61,5.2,57294,0.0718,4114,23686,0.888,47900,2251,0.471,Off Track
109845,401(k),Transportation,West,31,5.9,68760,0.0773,5315,45152,0.852,881135,4656,0.813,On Track
109846,Annuity,Healthcare,Southeast,34,15.8,53163,0.065,3456,49410,1.024,593888,3309,0.747,On Track
109847,Defined Benefit Pension,Transportation,West,57,0,51921,0.0632,3281,500,0.918,33271,1928,0.446,Off Track
109848,Defined Benefit Pension,Education,West,32,13.3,86840,0.0851,7390,83537,0.989,1290808,10816,1.495,On Track
109849,Defined Benefit Pension,Transportation,Midwest,34,12.4,71929,0.0367,2640,28066,0.832,394745,6710,1.12,On Track
109850,Defined Benefit Pension,Retail,Southeast,62,4.2,72125,0.0755,5445,55282,0.968,83176,2730,0.454,Off Track
109851,401(k),Retail,Southeast,45,13.5,70617,0.0632,4463,79442,0.798,418955,3162,0.537,Off Track
109852,Defined Benefit Pension,Manufacturing,Midwest,44,2.3,46939,0.0343,1610,15510,0.745,117116,2931,0.749,On Track
109853,Defined Benefit Pension,Retail,Northeast,64,11.6,112231,0.0506,5679,83531,1.022,94222,4415,0.472,Off Track
109854,Defined Benefit Pension,Manufacturing,Midwest,35,2,128905,0.0559,7206,5802,0.854,603017,9500,0.884,On Track
109855,Defined Benefit Pension,Construction,West,33,28.4,106678,0.0731,7798,200436,0.857,2002250,14341,1.613,On Track
109856,401(k),Retail,Midwest,68,18.9,28000,0.086,2408,74432,0.766,74432,1248,0.535,Off Track
109857,401(k),Construction,Southeast,51,14,53474,0.1051,5620,103597,0.746,352328,2511,0.564,At Risk
109858,401(k),Education,Southwest,56,4.4,91824,0.1186,10890,71506,1.055,245948,3115,0.407,Off Track
109859,401(k),Construction,Midwest,44,9.8,50997,0.0785,4003,23695,0.984,240644,2077,0.489,Off Track
109860,Defined Benefit Pension,Transportation,West,47,10.1,52370,0.0576,3017,21862,0.755,155644,3668,0.84,On Track
109861,401(k),Retail,Northeast,40,13.9,33603,0.0771,2591,69556,0.772,440679,2469,0.882,On Track
109862,Defined Benefit Pension,Transportation,Southwest,52,15.2,61855,0.0605,3742,77310,0.885,235554,4512,0.875,On Track
109863,Annuity,Public Sector,West,58,13.8,48996,0.0392,1921,49380,0.811,90374,1526,0.374,Off Track
109864,Defined Benefit Pension,Construction,Southwest,50,14.7,28000,0.0441,1235,19098,0.768,74515,2288,0.981,On Track
109865,401(k),Healthcare,West,61,10.6,104240,0.1124,11717,169871,0.771,265716,3219,0.371,Off Track
109866,Defined Benefit Pension,Public Sector,Midwest,56,14.7,83667,0.0524,4384,71572,0.836,171297,5141,0.737,On Track
109867,401(k),Education,Midwest,35,6.9,34603,0.0822,2844,29946,0.692,396836,2323,0.806,On Track
109868,Defined Benefit Pension,Public Sector,West,46,3.5,96302,0.0831,8003,29267,0.764,358731,6238,0.777,On Track
109869,Annuity,Manufacturing,Midwest,43,26.8,75553,0.038,2871,82078,0.991,420350,3290,0.523,Off Track
109870,Defined Benefit Pension,Manufacturing,West,57,15.3,104459,0.0523,5463,102000,0.73,216642,6098,0.701,On Track
109871,Annuity,Manufacturing,Southeast,54,26.4,92559,0.0333,3082,64017,0.85,167666,2873,0.372,Off Track
109872,401(k),Retail,West,50,9.8,50291,0.0618,3108,16430,0.893,111717,1630,0.389,Off Track
109873,Defined Benefit Pension,Transportation,Southeast,60,31.3,90729,0.0345,3130,138903,0.983,203528,7063,0.934,On Track
109874,Defined Benefit Pension,Construction,Midwest,26,12.6,91914,0.0777,7142,90778,0.704,1916873,13283,1.734,On Track
109875,Defined Benefit Pension,Manufacturing,Northeast,41,21.2,101555,0.0655,6652,158339,0.758,979129,10675,1.261,On Track
109876,Annuity,Transportation,Southwest,42,12.3,99928,0.0417,4167,35764,0.852,332441,3441,0.413,Off Track
109877,Annuity,Transportation,West,51,13.3,130192,0.0556,7239,110000,0.977,400827,3669,0.338,Off Track
109878,Defined Benefit Pension,Manufacturing,Southeast,55,11.1,98673,0.0456,4499,77949,0.937,198895,5599,0.681,At Risk
109879,Defined Benefit Pension,Public Sector,Northeast,48,8.1,50033,0.0723,3617,11702,1.053,133557,3266,0.783,On Track
109880,Defined Benefit Pension,Education,Southwest,32,19.8,76964,0.0571,4395,70324,0.784,908881,8802,1.372,On Track
109881,Defined Benefit Pension,Retail,Northeast,53,11.9,42626,0.0687,2928,18126,0.77,85868,2625,0.739,On Track
109882,401(k),Public Sector,Midwest,50,18.6,105863,0.0953,10089,235078,0.779,798209,4994,0.566,At Risk
109883,Defined Benefit Pension,Manufacturing,Northeast,30,19.2,48024,0.0421,2022,27206,0.777,434429,5050,1.262,On Track
109884,Defined Benefit Pension,Education,West,44,23.3,134472,0.0494,6643,190282,0.752,912547,12099,1.08,On Track
109885,Annuity,Construction,Southeast,52,15.4,63812,0.0539,3439,65810,0.91,205304,2280,0.429,Off Track
109886,401(k),Healthcare,Midwest,68,0,70770,0.0655,4635,5889,0.653,5889,1789,0.303,Off Track
109887,401(k),Retail,Midwest,35,9.4,58989,0.1161,6849,72678,1.005,958895,4671,0.95,On Track
109888,Defined Benefit Pension,Manufacturing,Southeast,57,11.8,51926,0.0789,4097,82206,0.841,171574,3155,0.729,On Track
109889,Annuity,Retail,West,35,12.1,57150,0.0241,1377,26862,0.908,263145,2306,0.484,Off Track
109890,401(k),Education,Midwest,33,22.5,78487,0.0907,7119,174521,0.696,1773296,7873,1.204,On Track
109891,401(k),Transportation,Midwest,33,21.1,72494,0.1723,12491,246607,0.764,2726755,10902,1.805,On Track
109892,Defined Benefit Pension,Manufacturing,Southeast,55,10.8,60044,0.0431,2588,23738,0.787,76623,3318,0.663,At Risk
109893,Annuity,Retail,Midwest,50,31.4,80582,0.0448,3610,108360,0.798,343717,3160,0.471,Off Track
109894,401(k),Healthcare,Southeast,44,9.2,56801,0.0745,4232,51226,0.794,343395,2565,0.542,Off Track
109895,Annuity,Healthcare,Midwest,53,9.9,71860,0.0449,3227,32114,0.858,119059,2193,0.366,Off Track
109896,401(k),Public Sector,West,48,3.3,121443,0.0759,9218,33704,0.792,350824,3503,0.346,Off Track
109897,401(k),Construction,Midwest,49,0,55954,0.0743,4157,500,0.939,107991,1759,0.377,Off Track
109898,401(k),Public Sector,Northeast,44,2.6,63505,0.061,3874,18647,0.956,218323,2315,0.438,Off Track
109899,Annuity,Construction,Southwest,36,20.1,39665,0.0777,3082,54984,1.071,524882,2750,0.832,On Track
109900,Defined Benefit Pension,Healthcare,West,68,17.9,62526,0.0477,2982,77460,0.887,77460,3220,0.618,At Risk
109901,Defined Benefit Pension,Retail,Southwest,65,4.9,82488,0.0554,4570,11928,0.837,11928,2607,0.379,Off Track
109902,401(k),Healthcare,Northeast,67,12.8,57199,0.1376,7871,155470,0.873,155470,1948,0.409,Off Track
109903,401(k),Transportation,Southwest,42,18.5,40243,0.0765,3079,28990,0.911,255435,1858,0.554,At Risk
109904,401(k),Transportation,Midwest,40,0,82122,0.1066,8754,500,0.775,482430,3661,0.535,Off Track
109905,401(k),Retail,Southwest,43,26.2,85084,0.0777,6611,201633,0.962,1013458,5505,0.776,On Track
109906,401(k),Education,West,61,20.4,89191,0.1031,9196,248371,0.946,353792,3409,0.459,Off Track
109907,401(k),Transportation,Southwest,48,18.5,37305,0.0748,2790,68938,0.659,264348,1881,0.605,At Risk
109908,Defined Benefit Pension,Healthcare,Northeast,41,21.6,110375,0.0262,2892,46545,1.087,335416,8970,0.975,On Track
109909,Annuity,Manufacturing,Midwest,52,0,58339,0.0658,3839,500,0.896,73555,1704,0.35,Off Track
109910,Defined Benefit Pension,Transportation,West,39,10.3,43784,0.0593,2596,48278,0.752,373205,4325,1.185,On Track
109911,401(k),Public Sector,Midwest,32,22.1,100687,0.071,7149,149255,0.745,1716899,8056,0.96,On Track
109912,Annuity,Public Sector,Southwest,50,11.9,109388,0.036,3938,62395,0.888,241194,3137,0.344,Off Track
109913,Defined Benefit Pension,Construction,West,42,17.9,63171,0.0564,3563,55299,0.763,378674,6000,1.14,On Track
109914,Defined Benefit Pension,Transportation,Northeast,48,23.6,48684,0.0587,2858,74340,0.751,280813,4587,1.131,On Track
109915,Defined Benefit Pension,Education,Northeast,22,17.6,84385,0.065,5485,59105,0.813,1456807,11185,1.591,On Track
109916,401(k),Construction,West,37,9.9,34691,0.0805,2793,24460,0.921,316431,2055,0.711,On Track
109917,Defined Benefit Pension,Transportation,Southeast,47,16.6,143444,0.02,2869,66590,0.82,278739,9466,0.792,On Track
109918,Defined Benefit Pension,Public Sector,Southeast,30,0,43101,0.059,2543,500,0.76,287222,3921,1.092,On Track
109919,Annuity,Construction,Southwest,30,15.9,81972,0.0733,6009,123557,1.047,1619281,7447,1.09,On Track
109920,Defined Benefit Pension,Education,Northeast,48,18,67499,0.0492,3321,44484,0.92,213480,5352,0.952,On Track
109921,401(k),Retail,Midwest,56,13.2,46247,0.074,3422,46314,0.758,117570,1548,0.402,Off Track
109922,401(k),Transportation,Southeast,37,21.3,45798,0.0918,4204,88051,0.887,738181,3606,0.945,On Track
109923,Defined Benefit Pension,Manufacturing,Northeast,45,14.2,103576,0.0614,6360,134511,0.877,665351,8979,1.04,On Track
109924,Defined Benefit Pension,Manufacturing,Southeast,45,13.2,82283,0.0619,5093,70541,0.86,413584,6850,0.999,On Track
109925,Annuity,Healthcare,Midwest,29,26.7,52509,0.02,1050,36276,0.866,420627,2715,0.62,At Risk
109926,401(k),Education,Midwest,62,4.3,56322,0.0623,3509,2163,0.841,13747,1454,0.31,Off Track
109927,Defined Benefit Pension,Retail,Northeast,46,23.1,49218,0.0675,3322,79652,0.916,353146,4869,1.187,On Track
109928,401(k),Transportation,West,46,22.5,96669,0.0472,4563,115295,0.858,502883,4010,0.498,Off Track
109929,401(k),Manufacturing,Southeast,52,18.8,97825,0.0787,7699,148438,0.885,461981,3873,0.475,Off Track
109930,Defined Benefit Pension,Public Sector,Midwest,29,8.8,86766,0.0678,5883,30153,0.914,946452,9662,1.336,On Track
109931,401(k),Transportation,Midwest,59,14.7,79105,0.0918,7262,127286,0.855,231212,2748,0.417,Off Track
109932,401(k),Healthcare,Midwest,61,5.6,89546,0.0514,4603,40347,0.949,71074,2476,0.332,Off Track
109933,Defined Benefit Pension,Healthcare,Midwest,50,7.5,28000,0.0365,1022,8081,1.021,43155,1931,0.828,On Track
109934,Annuity,Manufacturing,Southeast,54,13.1,79704,0.078,6217,111561,0.83,304855,3009,0.453,Off Track
109935,Defined Benefit Pension,Healthcare,Midwest,44,4.9,101917,0.036,3669,6377,0.797,168412,6194,0.729,On Track
109936,Defined Benefit Pension,Manufacturing,Midwest,58,10.1,78468,0.056,4394,73385,0.699,147226,4130,0.632,At Risk
109937,Defined Benefit Pension,Public Sector,Northeast,38,3.2,73483,0.0891,6547,31557,0.945,569260,6509,1.063,On Track
109938,401(k),Construction,West,48,17.2,54192,0.069,3739,69296,0.843,292086,2328,0.516,Off Track
109939,401(k),Education,Midwest,48,25.1,56057,0.071,3980,110433,0.724,409658,2767,0.592,At Risk
109940,Annuity,Retail,Southeast,48,29.6,57348,0.0608,3487,108636,0.798,390910,2737,0.573,At Risk
109941,Defined Benefit Pension,Transportation,Northeast,61,3.7,78244,0.0831,6502,17197,0.915,50155,2876,0.441,Off Track
109942,401(k),Healthcare,Southeast,74,5.1,58418,0.1083,6327,37491,0.956,37491,1585,0.326,Off Track
109943,401(k),Retail,Midwest,47,11.6,28000,0.0814,2279,27210,0.928,148101,1494,0.64,At Risk
109944,Defined Benefit Pension,Construction,Southwest,54,18.6,94337,0.0498,4698,110278,0.856,279677,6756,0.859,On Track
109945,Defined Benefit Pension,Retail,West,38,11.3,86622,0.0641,5552,76591,0.949,723043,8723,1.208,On Track
109946,401(k),Healthcare,Midwest,60,20.6,81947,0.0765,6269,169354,0.875,261973,2922,0.428,Off Track
109947,Defined Benefit Pension,Public Sector,Northeast,42,17.2,45768,0.0762,3488,45190,0.887,336536,4554,1.194,On Track
109948,401(k),Public Sector,Southeast,80,0,58216,0.0572,3330,500,0.767,500,1457,0.3,Off Track
109949,401(k),Retail,Southwest,28,13.4,86532,0.0974,8428,116434,0.992,2078150,9090,1.261,On Track
109950,Defined Benefit Pension,Manufacturing,Northeast,74,3,72740,0.0506,3681,43958,0.944,43958,2238,0.369,Off Track
109951,Annuity,Construction,West,60,8.4,52458,0.0351,1841,18135,0.818,34647,1427,0.326,Off Track
109952,401(k),Retail,Midwest,35,9.6,108390,0.0369,4000,38094,0.995,535025,4117,0.456,Off Track
109953,401(k),Public Sector,Southeast,76,18.8,48281,0.0852,4114,110230,0.711,110230,1574,0.391,Off Track
109954,401(k),Healthcare,Southwest,37,12.7,28000,0.1202,3366,47288,0.768,472387,2575,1.103,On Track
109955,401(k),Transportation,Southeast,44,9.2,74445,0.0535,3983,29754,0.716,260442,2729,0.44,Off Track
109956,401(k),Public Sector,West,32,29.7,75637,0.0957,7238,224761,0.814,2242068,9364,1.486,On Track
109957,Defined Benefit Pension,Retail,Northeast,46,5.8,73623,0.1122,8261,59794,0.775,459804,5656,0.922,On Track
109958,401(k),Manufacturing,Southwest,47,15.2,83251,0.0627,5220,126713,0.976,523009,3825,0.551,At Risk
109959,Defined Benefit Pension,Retail,Northeast,58,18.2,56405,0.081,4569,106664,0.878,198735,3849,0.819,On Track
109960,401(k),Transportation,Southeast,77,14.2,100731,0.0913,9197,204515,0.829,204515,3015,0.359,Off Track
109961,401(k),Transportation,Southwest,42,5.7,33747,0.1175,3965,18418,0.913,256691,1856,0.66,At Risk
109962,Defined Benefit Pension,Construction,West,22,5.3,71400,0.0486,3470,20323,0.957,746061,7842,1.318,On Track
109963,Annuity,Construction,West,56,17.9,54477,0.0344,1874,51651,1.018,108798,1725,0.38,Off Track
109964,Defined Benefit Pension,Construction,Southeast,41,21.3,100189,0.0528,5290,145695,0.853,858724,10205,1.222,On Track
109965,Defined Benefit Pension,Construction,West,70,12.5,49754,0.0536,2667,41785,0.862,41785,2161,0.521,Off Track
109966,Defined Benefit Pension,Manufacturing,Southwest,48,2.3,73986,0.0416,3078,1787,0.74,91651,3940,0.639,At Risk
109967,401(k),Public Sector,West,39,13,74384,0.073,5430,72626,0.885,651623,4032,0.65,At Risk
109968,Defined Benefit Pension,Healthcare,Southeast,36,25,77483,0.0751,5819,123830,0.894,1099469,9476,1.468,On Track
109969,401(k),Manufacturing,Southwest,55,4.8,51563,0.0826,4259,37654,0.795,123570,1701,0.396,Off Track
109970,401(k),Education,Northeast,45,10.3,82239,0.0926,7615,87501,0.868,560750,3925,0.573,At Risk
109971,Defined Benefit Pension,Education,Southwest,66,13.4,72801,0.0966,7033,137375,0.835,137375,3497,0.576,At Risk
109972,Annuity,Construction,Northeast,45,21.6,81615,0.048,3918,85042,0.906,416867,3430,0.504,Off Track
109973,Defined Benefit Pension,Public Sector,Northeast,65,8.6,116084,0.0422,4899,55899,0.836,55899,3768,0.389,Off Track
109974,401(k),Retail,Northeast,31,16.8,75249,0.0805,6058,109012,0.887,1421594,6620,1.056,On Track
109975,Defined Benefit Pension,Education,Northeast,27,24,44138,0.0329,1452,39691,0.798,560674,5179,1.408,On Track
109976,401(k),Manufacturing,West,58,1,126909,0.074,9391,500,0.954,79578,2599,0.246,Off Track
109977,Annuity,Education,Southeast,42,2.4,99415,0.0293,2913,20512,0.92,215250,3051,0.368,Off Track
109978,Defined Benefit Pension,Healthcare,Northeast,45,12.1,90313,0.0593,5356,76856,0.991,443511,7360,0.978,On Track
109979,Defined Benefit Pension,Transportation,Southeast,36,20.7,66886,0.0545,3645,75755,0.875,678887,7279,1.306,On Track
109980,Defined Benefit Pension,Healthcare,Southwest,35,15.5,92712,0.0398,3690,49583,0.854,576504,8875,1.149,On Track
109981,Defined Benefit Pension,Healthcare,Midwest,56,21.4,28000,0.0332,930,33106,0.692,66619,2286,0.98,On Track
109982,Annuity,Transportation,West,48,0,115295,0.0696,8025,500,0.964,227755,3093,0.322,Off Track
109983,401(k),Healthcare,Southeast,35,15.7,97097,0.0898,8719,115288,0.87,1351464,6838,0.845,On Track
109984,401(k),Manufacturing,Midwest,57,0,67042,0.0727,4874,16371,0.832,74333,1924,0.344,Off Track
109985,Annuity,Manufacturing,West,62,23.5,96386,0.0523,5041,158377,0.959,204678,3016,0.375,Off Track
109986,Annuity,Public Sector,West,47,22.4,89327,0.0579,5172,137155,0.952,551331,4071,0.547,Off Track
109987,401(k),Manufacturing,Northeast,60,10.3,43738,0.0605,2646,30713,0.815,56017,1280,0.351,Off Track
109988,Defined Benefit Pension,Transportation,West,36,0,77010,0.0738,5683,8244,0.901,463164,6261,0.976,On Track
109989,Defined Benefit Pension,Construction,West,55,11.2,82501,0.0366,3020,31433,0.866,96098,4569,0.665,At Risk
109990,Defined Benefit Pension,Retail,Northeast,50,21.8,68252,0.0396,2703,75362,0.997,243524,5658,0.995,On Track
109991,Defined Benefit Pension,Public Sector,Southeast,39,16.2,65861,0.0693,4564,60228,0.74,543990,6753,1.23,On Track
109992,Defined Benefit Pension,Construction,West,73,27.7,97235,0.0285,2771,125720,1.019,125720,6119,0.755,On Track
109993,Defined Benefit Pension,Retail,Northeast,51,10.5,76928,0.0369,2839,49109,0.987,170693,4848,0.756,On Track
109994,Defined Benefit Pension,Transportation,West,41,29.1,124579,0.0795,9904,299023,0.814,1714002,14276,1.375,On Track
109995,401(k),Transportation,Southwest,48,0,53710,0.0929,4990,500,0.798,142129,1817,0.406,Off Track
109996,Defined Benefit Pension,Manufacturing,Midwest,38,6.8,83465,0.0582,4858,43383,0.908,518690,7342,1.056,On Track
109997,Defined Benefit Pension,Construction,Midwest,34,2.5,46227,0.0399,1844,500,0.701,159418,3623,0.94,On Track
109998,Defined Benefit Pension,Education,Northeast,43,18.8,90970,0.0748,6805,134980,0.888,781690,9428,1.244,On Track
109999,401(k),Education,West,43,3.2,40798,0.0841,3431,29532,0.881,255299,1871,0.55,At Risk
110000,401(k),Public Sector,Southwest,38,20.9,80070,0.0331,2650,53241,0.922,425567,3420,0.513,Off Track
110001,401(k),Manufacturing,Southwest,63,18.4,105058,0.0565,5936,148548,0.782,179137,2930,0.335,Off Track
110002,Defined Benefit Pension,Public Sector,Midwest,39,14.3,73455,0.0403,2960,24268,1.15,285507,6461,1.055,On Track
